ID,Gender,DOB,Lead_Creation_Date,City_Code,City_Category,Employer_Code,Employer_Category1,Employer_Category2,Monthly_Income,Customer_Existing_Primary_Bank_Code,Primary_Bank_Type,Contacted,Source,Source_Category,Existing_EMI,Loan_Amount,Loan_Period,Interest_Rate,EMI,Var1,Approved
APPF70946316745,Male,11/03/88,02/09/16,C10004,A,COM0007088,B,4,1250,B001,P,Y,S122,G,0,20000,4,,,2,0
APPH70253406917,Female,03/05/86,02/09/16,C10003,A,COM0000090,C,3,1500,B002,P,N,S122,G,0,,,,,0,0
APPJ70033647133,Male,06/12/81,02/09/16,C10006,A,COM0003727,B,4,3300,B001,P,Y,S122,G,200,30000,5,17,746,7,0
APPK10644952242,Male,07/12/84,02/09/16,C10003,A,COM0003635,C,4,1700,B001,P,Y,S122,G,0,20000,3,,,2,0
APPM30391619422,Female,15/02/91,02/09/16,C10003,A,COM0004537,C,4,1430,B013,G,N,S122,G,0,,,,,0,0
APPN20087007537,Female,11/06/93,02/09/16,C10001,A,COM0047082,B,4,1300,B008,G,N,S122,G,0,,,,,0,0
APPO70472149646,Female,28/11/87,02/09/16,C10001,A,COM0000039,C,1,5000,B006,P,N,S122,G,3000,,,,,0,0
APPP60593322703,Male,12/07/93,02/09/16,C10002,A,COM0009824,C,4,1790.2,B001,P,Y,S122,G,0,20000,3,31.5,866,2,0
APPR90237405924,Male,12/02/88,02/09/16,C10001,A,COM0026923,B,4,4500,B001,P,Y,S122,G,0,30000,3,,,10,0
APPT30340967108,Female,04/08/91,02/09/16,C10003,A,COM0053437,A,4,800,B002,P,N,S122,G,300,,,,,0,0
APPU90529458203,Female,20/02/79,02/09/16,C10003,A,COM0000441,B,4,18000,B002,P,N,S122,G,1165,,,,,10,0
APPV10094674313,Female,20/02/88,02/09/16,C10003,A,COM0005418,B,4,5500,B001,P,N,S122,G,1500,,,,,10,0
APPW90838833433,Female,02/12/83,02/09/16,C10010,A,COM0043729,B,4,2300,B001,P,N,S122,G,1500,,,,,0,0
APPX70171012505,Male,03/03/90,02/09/16,C10001,A,COM0000688,B,4,1850,B001,P,Y,S122,G,561.7,18000,4,,,2,0
APPY70527559613,Male,28/04/84,02/09/16,C10003,A,COM0004061,B,4,5600,B001,P,Y,S122,G,1900,20000,5,15.25,478,10,0
APPZ50529419726,Female,24/09/93,02/09/16,C10015,C,COM0000021,A,1,1100,B003,G,N,S122,G,0,,,,,0,0
APPB40842327912,Male,10/07/79,02/09/16,C10003,A,COM0002563,A,4,1800,B005,P,Y,S122,G,0,24000,3,31.5,1039,2,0
APPC60281138049,Male,17/12/68,02/09/16,C10006,A,COM0017771,A,4,2600,B025,G,Y,S122,G,0,49000,4,,,2,0
APPD80037548117,Male,15/12/84,02/09/16,C10003,A,COM0003113,C,4,2900,B002,P,Y,S122,G,600,30000,5,,,7,0
APPE20312933232,Female,08/08/77,02/09/16,C10010,A,COM0002281,B,4,1500,B004,P,N,S122,G,0,,,,,0,0
APPF90059942349,Male,09/09/82,02/09/16,C10146,C,COM0046145,A,4,2270.1,B003,G,Y,S122,G,278.7,28000,4,33,1058,2,0
APPH30798113517,Female,03/04/91,02/09/16,C10003,A,COM0002765,C,4,1300,B009,G,N,S122,G,0,,,,,0,0
APPI80282821621,Male,08/05/87,02/09/16,C10050,C,COM0016741,A,4,2300,B002,P,Y,S122,G,0,30000,3,,,2,0
APPJ20541255741,Male,11/12/91,02/09/16,C10002,A,COM0021844,A,4,3500,B003,G,Y,S122,G,0,68000,4,,,2,0
APPK30991244826,Male,24/10/87,02/09/16,C10004,A,COM0029945,A,4,2600,B004,P,Y,S122,G,497.1,12000,1,27,1152,7,0
APPL10514478943,Female,26/03/85,02/09/16,C10001,A,COM0000925,C,4,2064.1,B001,P,Y,S122,G,319.6,10000,2,18.5,502,4,0
APPM50021806016,Male,01/03/90,02/09/16,C10022,B,COM0032826,A,4,2500,B003,G,Y,S122,G,0,60000,5,,,7,0
APPN40018649126,Male,20/11/65,02/09/16,C10006,A,COM0000620,C,4,2000,B002,P,Y,S122,G,0,47000,5,,,4,0
APPO60052518243,Female,04/06/69,02/09/16,C10011,B,COM0042621,A,4,2500,B049,G,N,S122,G,0,,,,,7,0
APPP30282694309,Female,29/04/73,02/09/16,C10191,C,COM0020075,C,4,1395,B009,G,N,S122,G,0,,,,,0,0
APPT40668635722,Female,17/10/91,02/09/16,C10003,A,COM0008724,A,4,1100,B002,P,N,S122,G,500,,,,,0,0
APPU80854435832,Male,24/04/86,02/09/16,C10007,A,COM0017019,B,4,1250,B003,G,Y,S122,G,0,19000,4,,,2,0
APPV40369843941,Female,03/03/77,02/09/16,C10002,A,COM0000358,B,4,1100,,,N,S122,G,0,,,,,0,0
APPW10976936018,Female,03/03/77,02/09/16,C10002,A,COM0000358,B,4,1100,,,N,S122,G,0,,,,,0,0
APPX60850965123,Male,03/03/92,02/09/16,C10001,A,COM0000063,A,1,1800,B001,P,Y,S122,G,300,21000,4,31.5,775,2,0
APPY30995027243,Male,18/04/86,02/09/16,C10004,A,COM0000290,B,4,5200,B002,P,Y,S122,G,700,50000,5,,,10,0
APPZ40080994313,Female,13/03/88,03/09/16,C10003,A,COM0045207,A,4,2200,B019,G,N,S122,G,0,,,,,0,0
APPA90739949426,Female,03/03/77,02/09/16,C10002,A,COM0000358,B,4,1100,,,N,S122,G,0,,,,,0,0
APPB50892104539,Female,03/03/77,02/09/16,C10002,A,COM0000358,B,4,1100,,,N,S122,G,0,,,,,0,0
APPC60214809643,Male,09/09/79,02/09/16,C10003,A,COM0002563,A,4,2000,B037,G,Y,S122,G,0,28000,3,28.5,1166,2,0
APPD40815372702,Male,09/03/85,02/09/16,C10003,A,COM0005128,C,4,3000,B016,G,Y,S122,G,500,7000,3,13.99,239,10,0
APPE70154276819,Male,01/03/87,02/09/16,C10011,B,COM0040048,A,4,4500,B002,P,Y,S122,G,0,76000,4,13.99,2076,7,0
APPF40024659921,Female,03/03/77,02/09/16,C10002,A,COM0000358,B,4,1100,,,N,S122,G,0,,,,,0,0
APPG10764789046,Male,12/09/82,02/09/16,C10005,A,COM0050601,B,4,2800,B001,P,Y,S122,G,0,30000,4,,,7,0
APPH10224531101,Female,03/03/77,02/09/16,C10002,A,COM0000358,B,4,1100,,,N,S122,G,0,,,,,0,0
APPI30212029227,Male,24/08/87,02/09/16,C10010,A,COM0056591,C,4,3000,B001,P,Y,S122,G,0,52000,4,,,7,0
APPK70159872448,Female,09/09/85,02/09/16,C10005,A,COM0000006,C,1,5000,B001,P,N,S122,G,2159,,,,,0,0
APPM20259355628,Male,16/05/90,02/09/16,C10009,B,COM0030242,A,4,1400,B002,P,Y,S122,G,0,10000,4,,,2,0
APPO40231935842,Male,03/03/90,02/09/16,C10006,A,COM0000501,A,4,2700,,,Y,S122,G,0,44000,4,14.49,1213,7,0
APPP60755961904,Male,08/03/87,02/09/16,C10005,A,COM0015100,A,4,6000,B001,P,Y,S122,G,0,102000,4,,,10,0
APPS50796155241,Female,15/05/78,02/09/16,C10191,C,COM0037647,B,4,2284,B003,G,N,S122,G,0,,,,,0,0
APPT30190455307,Male,23/06/70,02/09/16,C10003,A,COM0041173,B,4,5015,B002,P,Y,S122,G,1020.9,10000,1,13.99,898,10,0
APPU60288763439,Female,01/09/77,02/09/16,C10001,A,COM0012097,A,4,6910,B003,G,N,S122,G,4850,,,,,0,0
APPV60534413548,Male,22/07/93,02/09/16,C10003,A,COM0000029,B,3,2120,B001,P,Y,S122,G,0,36000,4,16.75,1034,4,0
APPW60120152608,Male,10/06/86,02/09/16,C10108,C,COM0000155,C,4,2200,B004,P,Y,S122,G,700,12000,4,,,2,0
APPX20250725713,Female,01/10/85,02/09/16,C10139,C,COM0014112,A,4,1090.2,B037,G,N,S122,G,0,,,,,0,0
APPY70818296822,Female,15/12/87,02/09/16,C10002,A,COM0000025,C,1,7900,B006,P,N,S122,G,4600,,,,,0,0
APPZ10243088936,Male,04/03/81,02/09/16,C10004,A,COM0021064,B,4,5800,B003,G,Y,S122,G,0,50000,5,13.99,1163,10,0
APPA80871195047,Female,01/09/77,02/09/16,C10001,A,COM0012097,A,4,8010,B003,G,N,S122,G,4850,,,,,0,0
APPB80844668106,Female,02/07/83,02/09/16,C10041,C,COM0007085,A,4,2200,,,N,S122,G,0,,,,,0,0
APPC80597557222,Female,01/07/92,02/09/16,C10075,C,COM0008432,B,4,1500,B012,G,N,S122,G,1000,,,,,0,0
APPD70435672337,Female,04/08/87,02/09/16,C10006,A,COM0000170,A,4,3500,B002,P,N,S122,G,2000,,,,,0,0
APPE80795806404,Female,29/04/91,02/09/16,C10285,C,COM0004104,A,4,1500,B001,P,N,S122,G,500,,,,,0,0
APPI60256364815,Male,21/10/79,02/09/16,C10139,C,COM0053676,C,4,5000,B001,P,Y,S122,G,461.3,30000,3,,,7,0
APPJ20396807934,Male,02/08/88,02/09/16,C10005,A,COM0034504,A,4,1800,B001,P,Y,S122,G,600,15000,4,,,0,0
APPK10896566003,Male,11/05/76,02/09/16,C10039,B,COM0026018,C,4,3200,B031,G,Y,S122,G,0,20000,3,,,7,0
APPL80378187115,Male,27/10/82,02/09/16,C10034,C,COM0031810,A,4,2000,B004,P,Y,S122,G,0,5000,1,,,2,0
APPN50207228345,Male,16/11/85,02/09/16,C10055,C,COM0002431,A,4,3850,B003,G,Y,S122,G,0,20000,4,,,7,0
APPO80579822419,Male,08/09/91,02/09/16,C10232,C,COM0055285,A,4,2500,B003,G,Y,S122,G,500,30000,5,,,7,0
APPP50492805527,Female,30/11/86,02/09/16,C10002,A,COM0043517,A,4,1000,B030,P,N,S122,G,0,,,,,0,0
APPQ70982252633,Female,04/04/87,02/09/16,C10002,A,COM0000131,B,4,2300,B005,P,N,S122,G,670,,,,,4,0
APPR20739237747,Male,11/12/67,02/09/16,C10002,A,COM0011494,B,4,4100,B011,P,Y,S122,G,0,50000,5,,,10,0
APPT40020417937,Male,26/07/90,02/09/16,C10004,A,COM0050310,A,4,1200,B001,P,Y,S122,G,0,10000,3,31.5,433,2,0
APPU30837392042,Male,22/04/94,02/09/16,C10002,A,COM0000072,C,2,1200,B002,P,Y,S122,G,0,19000,4,,,2,0
APPW30869608211,Male,14/05/84,02/09/16,C10010,A,COM0037323,B,4,1650,B001,P,Y,S122,G,0,38000,5,,,2,0
APPX90765067338,Male,28/04/88,02/09/16,C10032,C,COM0011136,A,4,2000,B001,P,Y,S122,G,200,26000,4,33,982,2,0
APPY10408226441,Female,24/08/83,02/09/16,C10111,C,COM0000750,C,4,1421.1,B003,G,N,S122,G,0,,,,,0,0
APPA40218293613,Male,26/05/90,02/09/16,C10005,A,COM0049351,A,4,1700,B007,G,Y,S122,G,0,27000,4,,,2,0
APPB80633811744,Male,03/03/90,02/09/16,C10006,A,COM0000501,A,4,2700,,,Y,S122,G,0,44000,4,17,1270,7,0
APPC90662506801,Male,10/08/93,05/09/16,C10004,A,COM0000177,B,4,1200,,,Y,S122,G,0,19000,4,31.5,701,2,0
APPD90805464916,Male,28/03/82,02/09/16,C10010,A,COM0026482,A,4,2692.5,B001,P,Y,S122,G,0,46000,4,,,4,0
APPE50081172038,Male,08/03/62,02/09/16,C10003,A,COM0002322,A,4,2500,,,Y,S122,G,700,20000,3,,,10,0
APPF80914552147,Male,01/08/87,02/09/16,C10003,A,COM0004341,B,4,2430,B004,P,Y,S122,G,730,20000,4,28.5,703,2,0
APPG30218316207,Male,05/01/91,02/09/16,C10001,A,COM0012191,A,4,2500,B001,P,Y,S122,G,0,20000,4,28.5,703,7,0
APPH50414136316,Female,10/08/91,02/09/16,C10002,A,COM0005910,A,4,2420,B003,G,Y,S122,G,0,26000,2,,,2,0
APPI90957906431,Male,10/12/81,02/09/16,C10002,A,COM0002551,B,4,9333.3,B005,P,Y,S122,G,3700,100000,5,,,10,0
APPJ10239673508,Female,05/01/96,02/09/16,C10502,C,COM0052115,A,4,800,B003,G,N,S122,G,300,,,,,0,0
APPL90797735724,Male,21/09/83,02/09/16,C10002,A,COM0005088,A,4,3200,,,Y,S122,G,0,50000,4,13.99,1366,7,0
APPM10299851802,Male,07/07/80,02/09/16,C10024,A,COM0020337,A,4,2500,B002,P,Y,S122,G,0,27000,2,28.5,1489,7,0
APPN90184392917,Female,31/10/88,02/09/16,C10008,A,COM0049134,C,4,1750,B006,P,N,S122,G,680,,,,,0,0
APPO60379047029,Female,17/02/88,02/09/16,C10105,C,COM0014540,A,4,1500,B016,G,N,S122,G,300,,,,,0,0
APPQ50010282207,Female,13/04/94,02/09/16,C10031,C,COM0000671,C,4,1150,B001,P,N,S122,G,700,,,,,0,0
APPT20539296513,Male,24/12/84,02/09/16,C10001,A,COM0000287,B,4,2800,B003,G,Y,S122,G,0,20000,5,,,7,0
APPV40632908748,Female,11/07/86,02/09/16,C10005,A,COM0043459,A,4,4300,B001,P,N,S122,G,0,,,,,10,0
APPW10892288808,Female,19/06/81,02/09/16,C10002,A,COM0000025,C,1,3100,B001,P,Y,S122,G,0,53000,4,,,4,0
APPX40676222913,Male,22/02/79,02/09/16,C10006,A,COM0000511,B,4,2000,B004,P,Y,S122,G,0,34000,4,28.5,1195,2,0
APPZ40850657147,Male,27/07/75,02/09/16,C10023,B,,,,2500,,,Y,S122,G,0,,,,,0,0
APPB90486423315,Female,01/02/92,02/09/16,C10323,C,COM0005784,A,4,2200,B013,G,N,S122,G,967.1,,,,,0,0
APPC40679856422,Male,03/03/71,02/09/16,C10110,C,,,,2500,,,Y,S122,G,0,,,,,0,0
APPE20724937647,Male,04/03/71,02/09/16,C10017,B,,,,2500,,,Y,S122,G,0,,,,,0,0
APPF10271768705,Male,04/03/71,02/09/16,C10009,B,,,,2500,,,Y,S122,G,0,,,,,0,0
APPG90951652812,Male,03/03/71,02/09/16,C10001,A,,,,4166.7,,,Y,S122,G,0,,,,,0,0
APPH10247527933,Male,04/03/71,02/09/16,C10014,B,,,,2500,,,Y,S122,G,0,,,,,0,0
APPI80215024048,Male,07/03/86,02/09/16,C10001,A,,,,2500,,,Y,S122,G,0,,,,,0,0
APPK10558951206,Male,26/05/86,02/09/16,C10011,B,,,,2500,,,Y,S122,G,0,,,,,0,0
APPL80427397319,Male,04/03/71,02/09/16,C10022,B,,,,2500,,,Y,S122,G,0,,,,,0,0
APPM30501859423,Male,04/03/71,02/09/16,C10038,C,,,,2500,,,Y,S122,G,0,,,,,0,0
APPO80968002608,Male,04/03/71,02/09/16,C10001,A,,,,4166.7,,,Y,S122,G,0,,,,,0,0
APPP50667491717,Male,04/03/71,02/09/16,C10014,B,,,,2500,,,Y,S122,G,0,,,,,0,0
APPQ70967803821,Male,22/03/84,02/09/16,C10067,C,,,,2500,,,Y,S122,G,0,,,,,0,0
APPS20278412009,Male,25/05/87,02/09/16,C10003,A,,,,2500,,,Y,S122,G,0,,,,,0,0
APPT20629678113,Male,04/03/71,02/09/16,C10011,B,,,,4166.7,,,Y,S122,G,0,,,,,0,0
APPV80523687336,Female,18/08/87,02/09/16,C10005,A,COM0008360,B,4,6000,,,N,S122,G,2800,,,,,0,0
APPW10929075401,Male,04/03/71,02/09/16,C10015,C,,,,2500,,,Y,S122,G,0,,,,,0,0
APPX90465234522,Male,04/03/71,02/09/16,C10007,A,,,,4166.7,,,Y,S122,G,0,,,,,0,0
APPY30615028635,Male,04/03/71,02/09/16,C10047,B,,,,5833.3,,,Y,S122,G,0,,,,,0,0
APPA30831565809,Male,04/03/71,02/09/16,C10005,A,,,,2500,,,Y,S122,G,0,,,,,0,0
APPB80218022911,Male,09/12/89,02/09/16,C10001,A,,,,2500,,,Y,S122,G,0,,,,,0,0
APPC30573523025,Male,04/03/71,02/09/16,C10002,A,,,,4166.7,,,Y,S122,G,0,,,,,0,0
APPE80969657241,Male,08/06/89,02/09/16,C10003,A,,,,2500,,,Y,S122,G,0,,,,,0,0
APPG30791263425,Male,04/03/71,02/09/16,C10002,A,,,,4166.7,,,Y,S122,G,0,,,,,0,0
APPH10109859542,Male,26/08/90,02/09/16,C10006,A,,,,2500,,,Y,S122,G,0,,,,,0,0
APPI30627719609,Male,04/03/71,02/09/16,C10002,A,,,,2500,,,Y,S122,G,0,,,,,0,0
APPJ60892458724,Male,04/03/71,02/09/16,C10007,A,,,,2500,,,Y,S122,G,0,,,,,0,0
APPK20092462833,Male,03/11/81,02/09/16,C10003,A,,,,4166.7,,,Y,S122,G,0,,,,,0,0
APPM70950651002,Male,11/07/92,02/09/16,C10004,A,,,,2500,,,Y,S122,G,0,,,,,0,0
APPN70890078118,Male,23/07/83,02/09/16,C10061,C,,,,2500,,,Y,S122,G,0,,,,,0,0
APPO50113709226,Male,04/10/86,02/09/16,C10003,A,,,,2500,,,Y,S122,G,0,,,,,0,0
APPP40964632333,Male,06/06/87,02/09/16,C10001,A,,,,2500,,,Y,S122,G,0,,,,,0,0
APPQ50567127444,Male,15/10/68,02/09/16,C10098,C,,,,5833.3,,,Y,S122,G,0,,,,,0,0
APPR20543248507,Male,01/01/87,02/09/16,C10001,A,,,,4166.7,,,Y,S122,G,0,,,,,0,0
APPT30957779741,Male,07/10/90,02/09/16,C10003,A,,,,2500,,,Y,S122,G,0,,,,,0,0
APPU70434193807,Male,04/03/71,02/09/16,C10022,B,,,,2500,,,Y,S122,G,0,,,,,0,0
APPV80143581917,Male,28/12/93,02/09/16,C10003,A,,,,2500,,,Y,S122,G,0,,,,,0,0
APPW10105526022,Male,26/06/81,02/09/16,C10005,A,,,,2500,,,Y,S122,G,0,,,,,0,0
APPX70423203132,Male,12/09/81,02/09/16,C10012,A,,,,4166.7,,,Y,S122,G,0,,,,,0,0
APPY30126696202,Male,23/06/79,02/09/16,C10001,A,,,,4166.7,,,Y,S122,G,0,,,,,0,0
APPZ90600038317,Male,04/03/71,02/09/16,C10006,A,,,,7500,,,Y,S122,G,0,,,,,0,0
APPA40486913432,Male,16/08/89,02/09/16,C10002,A,,,,7500,,,Y,S122,G,0,,,,,0,0
APPB10468017504,Male,08/04/88,02/09/16,C10001,A,,,,2500,,,Y,S122,G,0,,,,,0,0
APPC20087634613,Male,04/03/71,02/09/16,C10002,A,,,,4166.7,,,Y,S122,G,0,,,,,0,0
APPD60299728739,Male,04/03/71,02/09/16,C10010,A,,,,2500,,,Y,S122,G,0,,,,,0,0
APPE70102468803,Male,25/11/64,02/09/16,C10093,C,COM0009040,C,4,4500,B001,P,Y,S122,G,1200,43000,5,15.75,1040,7,0
APPG20479008031,Male,27/03/80,02/09/16,C10580,C,,,,2500,,,Y,S122,G,0,,,,,0,0
APPH50050076107,Male,13/05/81,02/09/16,C10003,A,,,,2500,,,Y,S122,G,0,,,,,0,0
APPJ90405904301,Male,08/12/92,02/09/16,C10003,A,,,,2500,,,Y,S122,G,0,,,,,0,0
APPK10223398414,Male,12/07/88,02/09/16,C10014,B,,,,12500,,,Y,S122,G,0,,,,,0,0
APPL40404394526,Male,28/10/86,02/09/16,C10005,A,,,,2500,,,Y,S122,G,0,,,,,0,0
APPQ80294603022,Male,04/03/71,02/09/16,C10019,B,,,,4166.7,,,Y,S122,G,0,,,,,0,0
APPS90924437243,Male,04/03/71,02/09/16,C10029,C,,,,2500,,,Y,S122,G,0,,,,,0,0
APPU40614216425,Male,29/04/87,02/09/16,C10001,A,,,,2500,,,Y,S122,G,0,,,,,0,0
APPV60283336538,Male,08/11/90,02/09/16,C10004,A,,,,2500,,,Y,S122,G,0,,,,,0,0
APPW80888099644,Male,29/06/90,02/09/16,C10001,A,,,,4166.7,,,Y,S122,G,0,,,,,0,0
APPX50395971727,Male,19/03/58,02/09/16,C10009,B,,,,5833.3,,,Y,S122,G,0,,,,,0,0
APPY40269481836,Male,31/01/89,02/09/16,C10016,B,,,,2500,,,Y,S122,G,0,,,,,0,0
APPZ70782253946,Female,14/07/92,09/09/16,C10008,A,COM0000023,A,,2500,B001,P,N,S122,G,0,,,,,0,0
APPB30061069113,Male,09/08/86,02/09/16,C10005,A,,,,2500,,,Y,S122,G,0,,,,,0,0
APPD70643198337,Male,02/11/93,02/09/16,C10004,A,,,,2500,,,Y,S122,G,0,,,,,0,0
APPF30189312523,Male,28/07/89,02/09/16,C10042,C,,,,2500,,,Y,S122,G,0,,,,,0,0
APPG60749367637,Male,19/05/89,02/09/16,C10004,A,,,,4166.7,,,Y,S122,G,0,,,,,0,0
APPH80819739747,Male,08/12/88,02/09/16,C10302,C,,,,4166.7,,,Y,S122,G,0,,,,,0,0
APPJ20127384917,Male,17/07/79,02/09/16,C10002,A,,,,2500,,,Y,S122,G,0,,,,,0,0
APPK50403151024,Male,04/03/80,02/09/16,C10002,A,,,,2500,,,Y,S122,G,0,,,,,0,0
APPL40113194139,Male,04/12/81,02/09/16,C10235,C,,,,4166.7,,,Y,S122,G,0,,,,,0,0
APPM30313574241,Male,28/06/88,02/09/16,C10062,A,,,,2500,,,Y,S122,G,0,,,,,0,0
APPN60774104303,Male,04/03/71,02/09/16,C10020,A,,,,4166.7,,,Y,S122,G,0,,,,,0,0
APPO10637713413,Male,14/08/71,02/09/16,C10014,B,,,,2500,,,Y,S122,G,0,,,,,0,0
APPR90219537716,Male,16/03/89,02/09/16,C10001,A,,,,2500,,,Y,S122,G,0,,,,,0,0
APPS20798442833,Male,25/04/89,02/09/16,C10014,B,,,,2500,,,Y,S122,G,0,,,,,0,0
APPT30611759946,Male,19/11/84,02/09/16,C10004,A,,,,4166.7,,,Y,S122,G,0,,,,,0,0
APPV40560174116,Male,23/04/82,03/09/16,C10003,A,COM0034289,B,4,4000,B001,P,Y,S122,G,750,30000,3,,,10,0
APPW80936681234,Male,16/03/91,02/09/16,C10013,B,COM0055970,A,4,1600,B021,P,Y,S122,G,300,14000,3,,,2,0
APPX70158933343,Female,02/08/85,02/09/16,C10002,A,COM0006113,B,4,8300,B002,P,N,S122,G,5300,,,,,0,0
APPY20259027439,Male,16/05/80,02/09/16,C10001,A,COM0001119,A,4,4930,B003,G,Y,S122,G,0,88000,4,,,10,0
APPA70269283629,Male,29/11/72,02/09/16,C10006,A,COM0000037,A,1,3400,B001,P,Y,S122,G,0,30000,5,13,683,7,0
APPB20869528737,Male,12/01/91,02/09/16,C10001,A,COM0000106,C,1,2000,B003,G,Y,S122,G,0,33000,4,18.15,972,4,0
APPC10204555804,Female,09/06/94,02/09/16,C10013,B,COM0000306,C,4,1000,B001,P,N,S122,G,0,,,,,0,0
APPD10132364927,Female,06/08/92,02/09/16,C10001,A,COM0025577,A,4,2207,B002,P,N,S122,G,0,,,,,0,0
APPE50236492031,Female,31/08/90,02/09/16,C10299,C,COM0009551,A,4,2000,B003,G,N,S122,G,0,,,,,0,0
APPF70121028144,Female,23/02/85,02/09/16,C10003,A,COM0002211,C,4,1500,B004,P,N,S122,G,150,,,,,0,0
APPG80457098214,Female,13/12/90,02/09/16,C10009,B,COM0000107,C,1,1187.9,B004,P,N,S122,G,0,,,,,0,0
APPI40488691425,Female,31/08/79,02/09/16,C10057,C,COM0000324,C,4,4500,B003,G,N,S122,G,0,,,,,7,0
APPJ60864827533,Male,20/11/82,02/09/16,C10019,B,COM0020727,A,4,1718,B001,P,Y,S122,G,0,20000,4,,,2,0
APPK40726905648,Female,23/01/86,02/09/16,C10021,B,COM0002269,C,4,1830,B007,G,N,S122,G,920,,,,,0,0
APPL50263962713,Male,23/01/86,02/09/16,C10021,B,COM0002269,C,4,1830,B007,G,Y,S122,G,0,30000,4,18.25,885,2,0
APPM90724467831,Male,24/03/76,02/09/16,C10046,C,COM0000220,A,4,5200,B003,G,Y,S122,G,0,100000,5,,,7,0
APPN90750186948,Female,01/08/91,02/09/16,C10019,B,COM0048462,A,4,2000,B002,P,N,S122,G,200,,,,,0,0
APPO80243339001,Female,01/10/75,02/09/16,C10171,C,COM0000605,A,4,2200,B003,G,N,S122,G,950,,,,,0,0
APPP60567861128,Male,17/07/80,02/09/16,C10001,A,COM0000100,B,2,3300,B001,P,Y,S122,G,0,57000,4,,,7,0
APPR60451729304,Male,19/11/90,02/09/16,C10004,A,COM0000163,C,4,1950,B002,P,Y,S122,G,0,33000,4,,,2,0
APPS80588113411,Male,10/09/85,02/09/16,C10002,A,COM0024328,A,4,5000,B002,P,Y,S122,G,0,10000,1,15.25,904,10,0
APPT60921703527,Female,15/08/86,02/09/16,C10003,A,COM0002926,A,4,2800,B024,G,Y,S122,G,0,49000,4,27,1680,2,0
APPU90426738636,Male,02/04/76,02/09/16,C10001,A,COM0034495,A,4,2500,B001,P,Y,S122,G,910.2,16000,4,,,7,0
APPW90763969815,Female,14/11/87,02/09/16,C10002,A,COM0055749,A,4,2000,B006,P,N,S122,G,0,,,,,2,0
APPX70611263926,Female,03/10/72,02/09/16,C10005,A,COM0000013,A,1,12000,B005,P,Y,S122,G,0,50000,5,13,1138,10,0
APPY40494187039,Female,26/07/89,02/09/16,C10004,A,COM0028507,B,4,3100,B001,P,N,S122,G,0,,,,,7,0
APPZ30292599104,Male,08/10/84,02/09/16,C10001,A,COM0000084,A,2,3900,B011,P,Y,S122,G,0,50000,4,,,10,1
APPA20197601216,Male,13/01/93,02/09/16,C10002,A,COM0048748,A,4,3000,B001,P,Y,S122,G,0,20000,1,,,7,0
APPB20920385343,Female,02/05/81,02/09/16,C10002,A,,,,187.5,B001,P,N,S122,G,0,,,,,0,0
APPC40829231409,Female,05/09/84,02/09/16,C10018,C,COM0000081,C,2,1000,B003,G,N,S122,G,0,,,,,0,0
APPG20508085846,Female,05/09/84,02/09/16,C10018,C,COM0000081,C,2,1000,B003,G,N,S122,G,0,,,,,0,0
APPH30999791905,Female,02/11/81,02/09/16,C10224,C,COM0043930,B,4,1700,B013,G,N,S122,G,630,,,,,0,0
APPI90132881011,Male,12/09/81,02/09/16,C10002,A,COM0000013,A,1,6800,,,Y,S122,G,0,135000,3,,,10,0
APPJ10870222124,Male,10/09/87,02/09/16,C10011,B,COM0004578,B,4,2500,B024,G,Y,S122,G,0,40000,4,14.85,1110,4,0
APPK30686007237,Male,22/01/87,02/09/16,C10003,A,COM0048434,B,4,3000,B010,G,Y,S122,G,0,6000,1,15.5,543,7,0
APPL20050779347,Male,23/10/88,02/09/16,C10002,A,COM0000490,C,4,5300,B003,G,Y,S122,G,0,50000,5,,,10,0
APPM90139195418,Female,16/03/75,02/09/16,C10002,A,COM0023372,A,4,2878.3,B011,P,Y,S122,G,0,54000,4,,,7,0
APPO40695194634,Female,17/04/88,02/09/16,C10002,A,COM0030008,A,4,2245,B001,P,N,S122,G,1200,,,,,0,0
APPP70535366743,Female,02/06/89,02/09/16,C10004,A,COM0050345,A,4,1800,B020,G,Y,S122,G,600,11000,3,31.5,476,2,0
APPQ40515179806,Female,01/08/88,02/09/16,C10032,C,COM0042454,C,4,1670,B003,G,N,S122,G,278.7,,,,,0,0
APPR10196982919,Female,17/04/88,02/09/16,C10002,A,COM0000013,A,1,2245,B001,P,N,S122,G,1200,,,,,0,0
APPS40335105032,Female,31/08/82,02/09/16,C10031,C,COM0000750,C,4,1500,B022,G,Y,S122,G,300,10000,4,18.25,295,2,0
APPU80025886208,Female,31/12/57,02/09/16,C10008,A,COM0001062,B,4,9300,B009,G,N,S122,G,5100,,,,,0,0
APPV40007208318,Male,28/01/92,02/09/16,C10002,A,COM0016304,C,4,1500,B024,G,Y,S122,G,0,24000,4,,,2,0
APPW90139094443,Male,28/02/94,02/09/16,C10008,A,COM0002660,A,4,1650,B008,G,Y,S122,G,0,26000,4,,,2,0
APPX70244254502,Male,05/09/93,02/09/16,C10001,A,COM0033465,B,4,20000,,,Y,S122,G,500,20000,4,15.5,562,10,0
APPY80877841613,Male,07/02/92,02/09/16,C10001,A,COM0000103,A,1,2500,B002,P,Y,S122,G,800,28000,5,17,696,7,0
