material_id,formula_pretty,n_elements,contains_transition_metal,formation_energy_per_atom,energy_per_atom,band_gap,density,volume,elements,Target
mp-773607,LiTiNiO4,4,TRUE,-0.3960525491,-0.03203519415,-0.8682128618,0.2099755475,-0.4004718052,"['Li', 'Ni', 'O', 'Ti']",FALSE
mp-1235528,LiFe6(OF2)4,4,TRUE,-0.2674666893,0.1269444003,0.227803244,0.2600978017,-0.5917226784,"['F', 'Fe', 'Li', 'O']",TRUE
mp-1211012,LiYGeO4,4,FALSE,-1.009667574,-0.08843534045,1.716264482,0.3173254652,-0.1826482991,"['Ge', 'Li', 'O', 'Y']",TRUE
mp-1236113,Ba2Li(NiO3)2,4,TRUE,0.2344936974,0.3610098881,-0.5847802665,1.157805243,-0.8051082046,"['Ba', 'Li', 'Ni', 'O']",FALSE
mp-504760,Li10Pb3,2,FALSE,1.928313476,1.37266409,-0.8682128618,0.4594051428,1.748944607,"['Li', 'Pb']",FALSE
mp-778721,Li8Mn7Fe(BO3)8,5,TRUE,-0.5621209878,-0.1814985461,1.235729095,-0.3797972447,0.2178695588,"['B', 'Fe', 'Li', 'Mn', 'O']",TRUE
mp-1175632,Li9Mn2Co5O16,4,TRUE,0.1691392953,0.2202226595,-0.5358261895,0.2567380402,-0.3995496371,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-780207,Li5FeO4,3,TRUE,-0.01186294031,0.438680063,0.7616261252,-0.8491739773,-0.04340616817,"['Fe', 'Li', 'O']",TRUE
mp-1175736,Li9Mn2Co5O16,4,TRUE,0.1528098742,0.2159161267,0.005715591782,0.3092556794,-0.4151761562,"['Co', 'Li', 'Mn', 'O']",TRUE
mp-765917,LiV2OF5,4,FALSE,-1.140620662,0.1226789392,0.3785926348,-0.2786014973,-0.2896887469,"['F', 'Li', 'O', 'V']",TRUE
mp-694894,LiMn12O24,3,TRUE,0.1688737651,-0.2250665998,-0.8682128618,0.2245858249,1.226690222,"['Li', 'Mn', 'O']",FALSE
mp-1192296,LiSnSb,3,FALSE,1.910200202,1.07077643,-0.8682128618,1.089163706,0.526501048,"['Li', 'Sb', 'Sn']",FALSE
mp-1203254,Na3Li(MoO7)2,4,FALSE,1.164999106,0.4402787226,-0.6521513684,-0.6820166668,0.4888234346,"['Li', 'Mo', 'Na', 'O']",FALSE
mp-1100701,Li9Mn2Co5O16,4,TRUE,0.1755784395,0.2219208449,-0.4337877469,0.2860518498,-0.4083443101,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-860940,LiV2OF5,4,FALSE,-1.191371017,0.1092946272,0.3795405699,-0.1900965103,-0.02179911542,"['F', 'Li', 'O', 'V']",TRUE
mp-1175999,Li9Mn2Co5O16,4,TRUE,0.1886712967,0.2253738038,-0.7968468906,0.3005638473,-0.4126302595,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-864630,LiMg2Hg,3,FALSE,1.906492776,1.644082468,-0.8682128618,1.251429849,-1.019638517,"['Hg', 'Li', 'Mg']",FALSE
mp-1223044,Li3ZnFe2(PO4)3,5,TRUE,-0.5620244526,0.01511559543,1.634200386,-0.116984793,1.3519688,"['Fe', 'Li', 'O', 'P', 'Zn']",TRUE
mp-752838,Li2V3(OF)4,4,FALSE,-0.9326304418,-0.01324613071,-0.03314974736,-0.2366040629,-0.3722263117,"['F', 'Li', 'O', 'V']",FALSE
mp-780775,Sr3Li3Cu3(PO4)4,5,FALSE,-0.6836815285,0.1185081305,0.07870659457,0.006737853962,0.9403240247,"['Cu', 'Li', 'O', 'P', 'Sr']",TRUE
mp-1175600,Li9Mn2Co5O16,4,TRUE,0.1820445063,0.2236261307,-0.8682128618,0.3389967103,-0.4237699542,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-1078188,LiOsO3,3,FALSE,0.2615575693,-0.01594125804,-0.8682128618,2.964969773,-0.9507876632,"['Li', 'O', 'Os']",FALSE
mp-776483,Li2MnPO4F,5,TRUE,-0.7809010003,0.04000680064,1.754791273,-0.4990837039,-0.07119473309,"['F', 'Li', 'Mn', 'O', 'P']",TRUE
mp-1100606,Li9Mn2Co5O16,4,TRUE,0.1665226852,0.219532585,-0.8682128618,0.2903792619,-0.4096270104,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-756633,Li3BiO3,3,FALSE,0.08145036614,0.5463483203,1.029485501,0.9340421385,-0.2028107364,"['Bi', 'Li', 'O']",TRUE
mp-759911,Li5TiV3O8,4,FALSE,-0.5205227712,-0.03689487159,-0.3989849867,0.01566163459,0.6088072319,"['Li', 'O', 'Ti', 'V']",FALSE
mp-770688,Li4CrO5,3,FALSE,-0.09414153502,0.2944786744,0.1008476501,-0.7377782508,-0.6594753387,"['Cr', 'Li', 'O']",TRUE
mp-757609,Li2FeCO4,4,TRUE,0.0007697025742,0.04076680253,0.9521610806,-0.7534693994,-0.1729452786,"['C', 'Fe', 'Li', 'O']",TRUE
mp-1239180,Li19La12Zr8O48,4,FALSE,-1.174729811,-0.1096872176,-0.860426252,0.727589519,2.029200037,"['La', 'Li', 'O', 'Zr']",FALSE
mp-752577,LiVOF3,4,FALSE,-1.01424031,0.2227570768,0.289351316,-0.5559882077,-0.3782688588,"['F', 'Li', 'O', 'V']",TRUE
mp-6373,Li3Fe2(PO4)3,4,TRUE,-0.5851235048,-0.04147155971,0.7633188665,-0.5292548512,1.467371627,"['Fe', 'Li', 'O', 'P']",TRUE
mp-1100619,Li9Mn2Co5O16,4,TRUE,0.239094752,0.2386719031,-0.8682128618,0.2400999218,-0.3944744659,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-1222529,Li4GeS4,3,FALSE,0.7595981059,0.8102179468,0.8382734491,-0.9897282234,0.6930827577,"['Ge', 'Li', 'S']",TRUE
mp-1178106,Li(FeO2)2,3,TRUE,0.3552115143,0.03078567988,-0.8682128618,0.3879908315,-0.4292229071,"['Fe', 'Li', 'O']",FALSE
mp-1301464,Li4Mn3CoO8,4,TRUE,-0.05777820285,0.03943286401,-0.2668834594,0.289852929,-0.3681960273,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-1176943,Li6V3P8O29,4,FALSE,-0.7508744148,-0.08175194147,-0.1205629056,-0.7815038999,2.127537248,"['Li', 'O', 'P', 'V']",FALSE
mp-1177534,Li3V3CoO8,4,TRUE,-0.3251525468,-0.08856301936,-0.2594353979,0.2453678368,-0.8181957516,"['Co', 'Li', 'O', 'V']",FALSE
mp-753859,Li3Cr2P4HO14,5,FALSE,-0.5751001341,-0.05593305914,1.354627241,-0.7261891205,-0.3857875321,"['Cr', 'H', 'Li', 'O', 'P']",TRUE
mp-758641,Li4Fe2Ni5O12,4,TRUE,0.5431564807,0.2583603091,-0.8682128618,0.7190360995,0.003905566157,"['Fe', 'Li', 'Ni', 'O']",FALSE
mp-754026,Li3Mn2(SiO4)2,4,TRUE,-0.6778620792,-0.08079556553,-0.8682128618,-0.5466761247,-0.7234264066,"['Li', 'Mn', 'O', 'Si']",FALSE
mp-1177302,Li5Fe2(PO4)3,4,TRUE,-0.6094008484,0.03140245426,1.784854357,-0.5285588678,1.556364358,"['Fe', 'Li', 'O', 'P']",TRUE
mp-760089,LiMn2OF3,4,TRUE,-0.7549675357,0.057922335,0.3060755995,-0.138931835,-0.2104980646,"['F', 'Li', 'Mn', 'O']",TRUE
mp-1175578,Li9Mn2Co5O16,4,TRUE,0.1432023137,0.2133823397,-0.0007845346253,0.3282661975,-0.4206901009,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-752507,LiCuPO4,4,FALSE,-0.2146300008,0.1882809775,-0.8516239975,-0.3169137218,-0.2696194188,"['Cu', 'Li', 'O', 'P']",FALSE
mp-757404,Li2Cu2Si5O13,4,FALSE,-0.7573312053,-0.02554386242,-0.4450275488,-0.3308488643,0.2033756571,"['Cu', 'Li', 'O', 'Si']",FALSE
mp-771092,Li6Mn3Cr(PO4)6,5,TRUE,-0.6192220566,-0.07410415463,-0.3895733454,-0.5398806187,0.1112077495,"['Cr', 'Li', 'Mn', 'O', 'P']",FALSE
mp-753797,LiVSiO4,4,FALSE,-0.8741058387,-0.1926636865,0.9275147679,-0.6943782279,-0.1777171794,"['Li', 'O', 'Si', 'V']",TRUE
mp-757328,Li7Mn2P7O24,4,TRUE,-0.6708211168,-0.004362564187,-0.03362371491,-0.6911449463,1.441521992,"['Li', 'Mn', 'O', 'P']",FALSE
mp-1028208,LiMg14Al,3,FALSE,2.194408701,1.601000273,-0.8682128618,-1.34310566,-0.2086207214,"['Al', 'Li', 'Mg']",FALSE
mp-758142,Li6TiFe3(PO4)6,5,TRUE,-0.678426746,-0.06191082157,0.07064914621,-0.5537795034,0.1184887826,"['Fe', 'Li', 'O', 'P', 'Ti']",TRUE
mp-764917,Li3VO3F,4,FALSE,-0.666229229,0.218113691,0.134160798,-0.3827794787,-0.4007343619,"['F', 'Li', 'O', 'V']",TRUE
mp-753288,Li3VF8,3,FALSE,-1.067645941,0.5293384821,0.4408178032,-0.9389861027,-0.7809809986,"['F', 'Li', 'V']",TRUE
mp-1174103,Li4MnCo3O8,4,TRUE,0.2397205767,0.1914658782,-0.8682128618,0.3954091446,-0.8101552113,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-1211242,LiBiF2,3,FALSE,-0.1813540187,-3.379276173,-0.6607504939,1.94654668,-0.5068653527,"['Bi', 'F', 'Li']",FALSE
mp-1018761,Li3CeSb2,3,FALSE,1.067666318,-2.50351762,-0.8682128618,0.77392862,-0.842926122,"['Ce', 'Li', 'Sb']",FALSE
mp-1200910,Li7H5N4,3,FALSE,1.535123003,0.7886159509,0.9122800967,-1.569642416,0.2596167451,"['H', 'Li', 'N']",TRUE
mp-758244,Li3TiNi3O8,4,TRUE,0.09686629702,0.199710547,-0.8682128618,0.386212407,-0.4120875882,"['Li', 'Ni', 'O', 'Ti']",FALSE
mp-26897,LiSn(PO3)3,4,FALSE,-0.5738845186,0.005130061608,1.271412081,-0.3942069664,-0.1382031973,"['Li', 'O', 'P', 'Sn']",TRUE
mp-756912,LiZnBO3,4,FALSE,-0.4430798187,0.2278505907,1.147435711,-0.2305767601,-0.4994849316,"['B', 'Li', 'O', 'Zn']",TRUE
mp-752820,Li2VP2O7,4,FALSE,-0.7407083666,-0.06787949308,1.248932477,-0.7262706223,-0.3788678542,"['Li', 'O', 'P', 'V']",TRUE
mp-1222772,Li(TiTe2)5,3,FALSE,1.072303207,0.5010273037,-0.8682128618,1.288225932,0.0479019234,"['Li', 'Te', 'Ti']",FALSE
mp-1111113,Li2CuIrF6,4,FALSE,0.1487475901,-0.9386328035,-0.3678385477,0.5281993969,-0.8329454743,"['Cu', 'F', 'Ir', 'Li']",FALSE
mp-757322,LiVPO4,4,FALSE,-0.6643098076,-0.1369264547,0.8426745764,-0.3816727145,0.1448266608,"['Li', 'O', 'P', 'V']",TRUE
mp-1175263,Li7Mn4CoO12,4,TRUE,-0.07118273511,0.1113214919,-0.4271522012,0.1265435114,-0.6061091054,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-776122,LiFe2F5,3,TRUE,-0.726747118,0.3164056513,0.8694875978,-0.4542791282,0.09591164769,"['F', 'Fe', 'Li']",TRUE
mp-1026793,LiMg14Cr,3,FALSE,2.279003282,1.516182852,-0.8682128618,-1.259483487,-0.2132964378,"['Cr', 'Li', 'Mg']",FALSE
mp-807588,Li3Mn2P4HO14,5,TRUE,1.661700404,0.5458475126,-0.7279861765,-0.6989541828,-0.3881840514,"['H', 'Li', 'Mn', 'O', 'P']",FALSE
mp-764815,Li3Fe8(BO3)8,4,TRUE,-0.3087384415,-0.2003771361,0.3156226602,-0.3638432633,0.164636879,"['B', 'Fe', 'Li', 'O']",TRUE
mp-769050,Li2NbS3,3,FALSE,0.6333402728,0.4323155221,-0.7109233446,-0.3083029034,-0.05461121144,"['Li', 'Nb', 'S']",FALSE
mp-772396,Li2Cr2O7,3,FALSE,0.1643510227,0.05856873012,0.7044114709,-0.6443382939,-0.4472333849,"['Cr', 'Li', 'O']",TRUE
mp-864597,LiMgTl2,3,FALSE,2.019566975,1.470596773,-0.8682128618,2.866980437,-0.9755808399,"['Li', 'Mg', 'Tl']",FALSE
mp-769455,Li4Ti4Mn4CrO18,5,TRUE,-0.7191537616,-0.28492501,-0.8682128618,0.02514139939,0.7340215038,"['Cr', 'Li', 'Mn', 'O', 'Ti']",FALSE
mp-1176659,LiVCO5,4,FALSE,-0.1570832863,-0.133349373,0.304247439,-0.6093910642,0.7868158755,"['C', 'Li', 'O', 'V']",TRUE
mp-4556,Li2SO4,3,FALSE,-0.3709437591,0.2907790392,3.203303817,-0.994539017,-0.3066385716,"['Li', 'O', 'S']",TRUE
mp-752707,Li2CoBO4,4,TRUE,-0.2236270533,0.1225217727,0.1202803197,-0.2866047613,-0.3858005674,"['B', 'Co', 'Li', 'O']",TRUE
mp-755986,Li2NbCr3O8,4,FALSE,-0.6382600437,-0.3385831515,0.4723027905,0.2821919112,-0.339913605,"['Cr', 'Li', 'Nb', 'O']",TRUE
mp-1639439,Li2Ni2SbO6,4,TRUE,0.2931377703,0.318447159,-0.4152353027,0.7512193608,-0.5512878007,"['Li', 'Ni', 'O', 'Sb']",FALSE
mp-757177,Li6CuS4,3,FALSE,0.8084129061,0.9050895429,-0.8682128618,-1.079987884,-0.1900514719,"['Cu', 'Li', 'S']",FALSE
mp-1120737,Li2La4O7,3,FALSE,-1.129860351,-0.05813666489,0.5947218378,0.3568490642,-0.4752986736,"['La', 'Li', 'O']",TRUE
mp-1174058,Li4MnCo3O8,4,TRUE,0.2036922376,0.1819641805,-0.5656184356,0.4733142604,-0.821335011,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-1111439,Cs2LiSbCl6,4,FALSE,0.07562038515,1.009009249,1.129763493,-0.2865366475,-0.3616717369,"['Cl', 'Cs', 'Li', 'Sb']",TRUE
mp-1096285,Li2CuAg,3,FALSE,3.279312834,-0.2785279674,0.3741915075,-2.232542537,0.9111991453,"['Ag', 'Cu', 'Li']",TRUE
mp-850947,Li3Mn5Cr2O12,4,TRUE,-0.148550987,-0.2178123904,-0.8319204893,0.3418014433,-0.5725489292,"['Cr', 'Li', 'Mn', 'O']",FALSE
mp-1177007,Li6Mn3V(PO4)6,5,TRUE,-0.6868780672,-0.0878185937,-0.8569053502,-0.5521108645,1.473972749,"['Li', 'Mn', 'O', 'P', 'V']",FALSE
mp-1102716,Li8SbO3,3,FALSE,0.7497192411,0.9084858764,-0.8682128618,-0.7859954673,-0.8187148182,"['Li', 'O', 'Sb']",FALSE
mp-752745,Li4MnCr(WO6)2,5,TRUE,-0.219918438,-0.1403357365,-0.3814481874,1.328950732,-0.6577543755,"['Cr', 'Li', 'Mn', 'O', 'W']",FALSE
mp-818178,LiCoPO4F,5,TRUE,2.959314236,1.00761549,-0.8682128618,-0.1688572353,-0.7450812319,"['Co', 'F', 'Li', 'O', 'P']",FALSE
mp-769637,Li5Ti6FeO16,4,TRUE,-1.204003186,-0.2767137098,0.9619789798,-0.167646686,0.4984481615,"['Fe', 'Li', 'O', 'Ti']",TRUE
mp-799423,Li7Mn(OF)3,4,TRUE,1.279446016,0.9827352813,-0.8682128618,-0.9607529735,-0.3740831442,"['F', 'Li', 'Mn', 'O']",FALSE
mp-27033,Li2SnP2O7,4,FALSE,-0.6391509809,0.08159623362,1.793859741,-0.2879990795,0.532832159,"['Li', 'O', 'P', 'Sn']",TRUE
mp-775232,LiCr4(PO4)3,4,FALSE,-0.481480858,-0.2731571809,-0.8682128618,-0.04848053592,0.06519187632,"['Cr', 'Li', 'O', 'P']",FALSE
mp-771498,Li4Ti3Fe5O16,4,TRUE,-0.4086146576,-0.1527964783,-0.8682128618,0.2292654248,-0.410374088,"['Fe', 'Li', 'O', 'Ti']",FALSE
mp-887364,Li3FeOF3,4,TRUE,-0.7431609552,0.4401740889,1.057991264,-0.2985954518,-0.8037454045,"['F', 'Fe', 'Li', 'O']",TRUE
mp-1176224,Li9Mn2Co5O16,4,TRUE,0.1661229336,0.2194271591,-0.638880277,0.3416347211,-0.4245235608,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-1176587,LiSiBiO4,4,FALSE,-0.5454196177,0.1093044182,1.167545477,0.8160111176,1.139147628,"['Bi', 'Li', 'O', 'Si']",TRUE
mp-1177646,Li3Mn2P2(CO7)2,5,TRUE,-0.3229476238,-0.09316158924,-0.419839559,-0.7374096539,0.3576807348,"['C', 'Li', 'Mn', 'O', 'P']",FALSE
mp-1638910,Li7Mn5O12,3,TRUE,-0.1709909791,0.06047451102,0.0199346183,0.05590363467,0.05075000081,"['Li', 'Mn', 'O']",TRUE
mp-567389,Li2ZnGe,3,FALSE,1.909849941,1.338783632,-0.8682128618,0.3561614863,-1.068041372,"['Ge', 'Li', 'Zn']",FALSE
mp-759422,Li4FeOF5,4,TRUE,-0.9140019964,0.4899634192,0.2112820894,-0.8482251427,-0.110512785,"['F', 'Fe', 'Li', 'O']",TRUE
mp-1026850,RbLiMg14,3,FALSE,2.352101866,1.692730334,-0.8682128618,-1.304094073,-0.08624526982,"['Li', 'Mg', 'Rb']",FALSE
mp-2659898,LiBH4,3,FALSE,1.708511047,0.9172914693,3.751955111,-2.083117859,-0.9100512515,"['B', 'H', 'Li']",TRUE
mp-1018763,Li3DySb2,3,FALSE,1.206670445,0.9573781783,-0.8682128618,1.213970966,-0.8703510934,"['Dy', 'Li', 'Sb']",FALSE
mp-761276,Li4Ni3O6F,4,TRUE,0.3310686638,0.453503267,-0.8682128618,0.4305876061,-0.8902026503,"['F', 'Li', 'Ni', 'O']",FALSE
mp-778496,LiFe2(ClO)2,4,TRUE,0.3950766097,0.2982393875,0.3176539497,-0.3197346612,0.7095355346,"['Cl', 'Fe', 'Li', 'O']",TRUE
mp-1174060,Li5Mn(CoO4)2,4,TRUE,0.1912015794,0.273412184,-0.8682128618,0.101486831,-0.8258595373,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-1222453,LiLa4CuO8,4,FALSE,-1.277371598,-0.1521988359,-0.8531813194,1.952974562,-0.6959768668,"['Cu', 'La', 'Li', 'O']",FALSE
mp-1174886,Li7Mn2(CoO4)3,4,TRUE,0.08616629151,0.2018683219,0.02616390611,0.2241734527,-0.6193066259,"['Co', 'Li', 'Mn', 'O']",TRUE
mp-1020060,LiB(S2O7)2,4,FALSE,0.07259339106,0.1882112651,2.908699129,-1.050292278,5.271213313,"['B', 'Li', 'O', 'S']",TRUE
mp-1097151,Li2HgBi,3,FALSE,2.853883922,-5.879404714,-0.8682128618,-2.057178717,1.767751389,"['Bi', 'Hg', 'Li']",FALSE
mp-1176151,Li9Mn2Co5O16,4,TRUE,0.1662719861,0.2194664685,-0.6864124513,0.2855983422,-0.4082096546,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-1173997,Li5Mn(CoO4)2,4,TRUE,0.1598563928,0.2651455667,-0.8682128618,0.1004802306,-0.8257005043,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-780617,LiMn2(BO3)2,4,TRUE,-0.4933636292,-0.2604863249,-0.8682128618,-0.4280884088,0.2074585099,"['B', 'Li', 'Mn', 'O']",FALSE
mp-705429,Li6Co5(P2O7)4,4,TRUE,-0.4757691561,-0.0003388489087,0.7335943301,-0.3679404896,1.854553944,"['Co', 'Li', 'O', 'P']",TRUE
mp-26855,Li2Sn(PO3)4,4,FALSE,-0.6194035513,0.01835177889,1.860960004,-0.3394928845,0.08812565699,"['Li', 'O', 'P', 'Sn']",TRUE
mp-754884,LiFe2O2F3,4,TRUE,-0.3798710876,0.1878018962,0.3517796133,-0.1431259223,-0.6751062096,"['F', 'Fe', 'Li', 'O']",TRUE
mp-772612,Li2TiCr3O8,4,FALSE,-0.6253171819,-0.2894546548,-0.845327,0.186659989,-0.4152793866,"['Cr', 'Li', 'O', 'Ti']",FALSE
mp-766423,Li8BiS6,3,FALSE,0.8069440589,0.9006320302,-0.8572438985,-0.7927540823,0.469843069,"['Bi', 'Li', 'S']",FALSE
mp-754235,LiMnP2HO7,5,TRUE,-0.5261139016,-0.04910926247,1.886283413,-0.5532606361,0.3156880937,"['H', 'Li', 'Mn', 'O', 'P']",TRUE
mp-11644,Li2Ca,2,FALSE,2.155122763,0.9647423249,-0.8682128618,-1.803722009,-0.7473353081,"['Ca', 'Li']",FALSE
mp-1398000,Li3VO3F2,4,FALSE,0.7009106083,0.6441826415,-0.8477645474,-0.811036222,-0.9401037203,"['F', 'Li', 'O', 'V']",FALSE
mp-757988,Li4FeSi2O7,4,TRUE,-0.7876430847,0.05454549658,1.913841241,-0.6287719799,0.4800824143,"['Fe', 'Li', 'O', 'Si']",TRUE
mp-767589,LiVF5,3,FALSE,-1.151306352,0.3828307391,0.4820529801,-0.627883212,-0.1953574626,"['F', 'Li', 'V']",TRUE
mp-776017,LiFeF3,3,TRUE,-0.875359587,0.3724324186,1.447931138,-0.5189839736,0.3065423808,"['F', 'Fe', 'Li']",TRUE
mp-1235260,LiV6O11F,4,FALSE,-0.5611797242,-0.3310991619,-0.2928839651,0.07316402194,-0.6075586461,"['F', 'Li', 'O', 'V']",FALSE
mp-758392,LiCoCO4,4,TRUE,0.3102915461,0.04289525865,-0.2173877052,-0.7797699688,-0.185334286,"['C', 'Co', 'Li', 'O']",FALSE
mp-759585,Li3Fe8(BO3)8,4,TRUE,-0.3038942443,-0.1990995835,0.2831897378,-0.3519443479,0.1568991236,"['B', 'Fe', 'Li', 'O']",TRUE
mp-1235617,Ba2Li(CO3)2,4,FALSE,-0.3663578063,0.0206241952,-0.6883083215,0.1251528822,-0.7490553835,"['Ba', 'C', 'Li', 'O']",FALSE
mp-766375,Li6MnNi3(PO4)6,5,TRUE,-0.3671055786,0.06954122237,-0.8682128618,-0.4538115387,0.07687816476,"['Li', 'Mn', 'Ni', 'O', 'P']",FALSE
mp-850062,LiNiO2,3,TRUE,0.5336818923,0.4039416374,-0.8682128618,0.7572315046,-0.7586921257,"['Li', 'Ni', 'O']",FALSE
mp-1174157,Li3Mn2O5,3,TRUE,0.0386898732,0.1333105432,-0.8682128618,-0.06819051969,-0.6843188646,"['Li', 'Mn', 'O']",FALSE
mp-1174931,Li7Mn2(CoO4)3,4,TRUE,0.2751049773,0.2516968272,-0.8682128618,0.2063179088,-0.6152373724,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-1176787,LiCoP2O7,4,TRUE,-0.3571257238,0.006783157359,-0.1928768119,-0.7343767634,-0.3711445229,"['Co', 'Li', 'O', 'P']",FALSE
mp-759871,LiBi(PO3)4,4,FALSE,-0.5723193026,-0.01192496258,2.062125374,-0.1287017813,0.1952863702,"['Bi', 'Li', 'O', 'P']",TRUE
mp-962066,NaLiTe,3,FALSE,1.292252196,1.261161867,0.5907269685,-0.4089367912,-0.9975169109,"['Li', 'Na', 'Te']",TRUE
mp-1222380,LiCoAsO4,4,TRUE,0.1861790891,0.199113313,0.5067670024,0.6529920761,-0.4070672407,"['As', 'Co', 'Li', 'O']",TRUE
mp-1303136,Li2FeO3,3,TRUE,0.1064933123,0.2548045524,-0.8240661699,0.07359504729,-0.6532266601,"['Fe', 'Li', 'O']",FALSE
mp-756955,Li3Fe3O8,3,TRUE,0.4507007959,0.1919465553,-0.8682128618,-0.1267472935,-0.3861521856,"['Fe', 'Li', 'O']",FALSE
mp-757765,Li3NbP3O11,4,FALSE,-0.7661382801,-0.05765156276,-0.3906566998,-0.330778203,-0.1110953889,"['Li', 'Nb', 'O', 'P']",FALSE
mp-850217,Li4V2Si4O13,4,FALSE,-0.9969988216,-0.1349086038,0.6203837952,-0.4778553315,1.60456812,"['Li', 'O', 'Si', 'V']",TRUE
mp-1284801,Li3V4O8,3,FALSE,-0.5410835886,-0.1832388295,-0.120495196,0.0474626647,-0.3532812792,"['Li', 'O', 'V']",FALSE
mp-756511,LiVBO4,4,FALSE,-0.6897689909,-0.1960297424,0.8674563083,-0.2982642619,-0.4679784057,"['B', 'Li', 'O', 'V']",TRUE
mp-779455,Li7Ti5O12,3,FALSE,-1.09175606,-0.1057993706,-0.8682128618,-0.02717281292,-0.6178273374,"['Li', 'O', 'Ti']",FALSE
mp-757918,LiV4(PO4)3,4,FALSE,-0.5915119604,-0.2691485105,0.9428171489,-0.1789529007,1.491257804,"['Li', 'O', 'P', 'V']",TRUE
mp-880027,LiMn3O6,3,TRUE,1.006759651,0.08999438495,-0.8682128618,0.1906870486,0.03448800201,"['Li', 'Mn', 'O']",FALSE
mp-777806,Li2NiP2O7,4,TRUE,-0.4990643479,0.07573063602,1.924945623,-0.5694816219,2.023708745,"['Li', 'Ni', 'O', 'P']",TRUE
mp-1228731,Ba2Li3La3(MoO4)8,5,FALSE,-0.6342954552,-0.2574199682,0.8306222587,0.6578973523,0.7793687524,"['Ba', 'La', 'Li', 'Mo', 'O']",TRUE
mp-1111067,Li3VF6,3,FALSE,-1.037594691,0.5022033761,-0.8682128618,-0.752536388,-0.8989010026,"['F', 'Li', 'V']",FALSE
mp-1177425,Li4Fe3Co3(TeO8)2,5,TRUE,0.2772621691,0.1621748279,-0.8682128618,0.7320148716,-0.3638685602,"['Co', 'Fe', 'Li', 'O', 'Te']",FALSE
mp-1176883,Li7Fe5O16,3,TRUE,0.5249383327,0.2795139231,-0.8682128618,-0.2093150764,-0.4237816123,"['Fe', 'Li', 'O']",FALSE
mp-19219,Li3VO4,3,FALSE,-0.5817522078,0.1303502691,1.862991293,-0.7062217916,-0.7549976766,"['Li', 'O', 'V']",TRUE
mp-1112999,Cs2LiTlCl6,4,FALSE,0.165481442,1.083702451,0.1634113668,0.06068171085,-0.3769521927,"['Cl', 'Cs', 'Li', 'Tl']",TRUE
mp-1174869,Li7Mn2(CoO4)3,4,TRUE,0.09206177953,0.2034231298,-0.5523473442,0.2230720169,3.49E-05,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-1177476,Li3V5O12,3,FALSE,-0.4910892681,-0.1941418103,-0.3139416662,0.09753393178,-0.6627552496,"['Li', 'O', 'V']",FALSE
mp-1185206,Li3Pm,2,FALSE,2.391704842,-0.4926420957,-0.8682128618,-0.6474837655,-0.666636479,"['Li', 'Pm']",FALSE
mp-770707,Li2AlFeO4,4,TRUE,-0.5664312473,0.09004293919,1.259698311,-0.4880018042,-0.217805305,"['Al', 'Fe', 'Li', 'O']",TRUE
mp-1035470,RbLiMg14O15,4,FALSE,-0.7970281623,0.3931997315,1.304589809,-0.1142528804,-0.3370635933,"['Li', 'Mg', 'O', 'Rb']",TRUE
mp-779759,LiV4OF11,4,FALSE,-1.236866451,0.116057786,-0.8682128618,-0.3219108625,0.03994189431,"['F', 'Li', 'O', 'V']",FALSE
mp-769026,Li2BiO3,3,FALSE,0.1698087623,0.4929813344,0.02805977631,1.601242476,-0.3925382082,"['Bi', 'Li', 'O']",TRUE
mp-770750,Li3Al(FeO3)2,4,TRUE,-0.3168332582,0.09875292541,0.5911332264,-0.2657183789,0.2232676761,"['Al', 'Fe', 'Li', 'O']",TRUE
mp-772964,Li2Cr3SnO8,4,FALSE,-0.3034858182,-0.1240435429,-0.7294757888,0.50246123,0.5368754197,"['Cr', 'Li', 'O', 'Sn']",FALSE
mp-753999,LiCr2(PO4)2,4,FALSE,-0.5532819672,-0.2058671223,-0.8682128618,-0.7896453288,-0.115438687,"['Cr', 'Li', 'O', 'P']",FALSE
mp-779751,Li4Ti3Co3(WO8)2,5,TRUE,-0.4899594511,-0.2257133547,-0.8365247455,1.032501019,-0.3578394767,"['Co', 'Li', 'O', 'Ti', 'W']",FALSE
mp-1174268,Li3MnCoO5,4,TRUE,0.07488316295,0.2017150428,-0.8682128618,0.1324047806,-0.7166723697,"['Co', 'Li', 'Mn', 'O']",FALSE
