Date/Time,Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),LV ActivePower (kW)
23 07 2018 23:10,3.695517063,76.95606483,60.77888107,40.24090958
23 07 2018 23:20,3.070729971,18.66357737,57.0018692,15.72735023
23 07 2018 23:30,2.372483969,0,76.67182159,0
23 07 2018 23:40,2.525238991,0,188.2460938,0
23 07 2018 23:50,2.367355108,0,218.2348938,0
24 07 2018 00:00,2.271796942,0,330.7961121,0
24 07 2018 00:10,3.550601959,57.8722641,11.17753983,0
24 07 2018 00:20,2.09551096,0,358.0216064,0
24 07 2018 00:30,1.64715004,0,338.3577881,0
24 07 2018 00:40,2.236251116,0,283.8806152,0
24 07 2018 00:50,3.448786974,46.47396301,295.7901917,0
24 07 2018 01:00,3.903955936,110.2974968,288.5996094,86.17347717
24 07 2018 01:10,4.249582767,170.7923693,268.7807007,121.5849991
24 07 2018 01:20,5.439941883,451.8878835,262.0350952,396.1099854
24 07 2018 01:30,8.575172424,1874.548393,290.9202881,1639.22998
24 07 2018 01:40,6.38329792,761.0924686,299.96521,733.1323853
24 07 2018 01:50,5.536057949,479.4326706,321.1929016,401.7843018
24 07 2018 02:00,5.622158051,504.8370174,354.8522034,413.1582947
24 07 2018 02:10,5.653204918,514.1709298,359.5498962,469.5237122
24 07 2018 02:20,5.012360096,339.0418808,24.81240082,322.3973999
24 07 2018 02:30,4.111394882,143.9626088,25.25470924,100.3407974
24 07 2018 02:40,3.849474907,100.9118064,16.69005013,57.96099091
24 07 2018 02:50,4.442868233,210.0037638,345.7431946,132.0511932
24 07 2018 03:00,5.619606972,504.0741859,343.5799866,361.3837891
24 07 2018 03:10,4.313236237,183.4798135,21.21927071,147.6526031
24 07 2018 03:20,4.027647972,128.1502181,53.07830811,87.15966797
24 07 2018 03:30,3.374309063,39.18647198,52.69232941,65.13144684
24 07 2018 03:40,5.903047085,592.7655338,41.37828827,492.1773987
24 07 2018 03:50,5.407519817,442.7855399,48.35871887,388.1366882
24 07 2018 04:00,5.499297142,468.7977331,44.15333176,386.0418091
24 07 2018 04:10,5.401420116,441.0835715,31.05946922,316.788208
24 07 2018 04:20,3.66446805,72.58440076,22.06265068,43.08187103
24 07 2018 04:30,2.95274806,0,349.4854126,0
24 07 2018 04:40,2.854494095,0,323.4075928,0
24 07 2018 04:50,3.635516882,68.6470768,308.6918945,0
24 07 2018 05:00,4.235405922,167.9956049,287.6158142,143.5962067
24 07 2018 05:10,6.190412998,690.1312116,288.9677124,574.9934082
24 07 2018 05:20,4.111929893,144.0646775,288.2550964,126.3439026
24 07 2018 05:30,4.32337904,185.5214874,284.7831116,210.3865051
24 07 2018 05:40,4.907017231,313.4810801,270.6307068,318.3615112
24 07 2018 05:50,9.106967926,2213.164837,239.8766937,2226.105957
24 07 2018 06:00,11.8222599,3491.565078,228.177597,3035.781982
24 07 2018 06:10,9.609594345,2524.461871,226.8724976,2258.483887
24 07 2018 06:20,7.473494053,1244.254274,213.0254059,1134.499023
24 07 2018 06:30,7.388304234,1200.8387,222.153595,1128.995972
24 07 2018 06:40,7.215034008,1115.802682,226.1560059,1053.147949
24 07 2018 06:50,9.726126671,2609.713708,223.5771942,2355.934082
24 07 2018 07:00,10.49446011,3063.14247,245.1741943,2737.230957
24 07 2018 07:10,11.82411957,3491.911865,247.4263,3105.466064
24 07 2018 07:20,12.60441017,3586.108789,247.1067047,3443.574951
24 07 2018 07:30,12.40795994,3571.600129,244.5646057,3453.532959
24 07 2018 07:40,11.88823032,3503.490061,241.7534943,3207.52002
24 07 2018 07:50,10.46094036,3046.959422,241.622406,2397.325928
24 07 2018 08:00,9.173112869,2256.134215,249.4799957,1972.962036
24 07 2018 08:10,8.477993965,1814.440889,219.6661072,1691.936035
24 07 2018 08:20,9.464152336,2446.454592,215.3014984,2265.947021
24 07 2018 08:30,9.074799538,2192.318747,217.5252075,2025.109009
24 07 2018 08:40,7.903880119,1475.442576,238.6417999,1335.399048
24 07 2018 08:50,7.460306168,1237.461566,255.5180054,1162.781006
24 07 2018 09:00,6.635375023,859.9705168,254.0379028,788.7625122
24 07 2018 09:10,5.944811821,606.5290298,251.2787933,547.4406128
24 07 2018 09:20,6.995546818,1013.9854,251.1636963,837.1682129
24 07 2018 09:30,5.772912979,551.0428303,248.2702026,515.2050171
24 07 2018 09:40,5.493764877,467.2080431,253.0451965,455.3674927
24 07 2018 09:50,5.991594791,622.1664319,261.9186096,567.6109009
24 07 2018 10:00,6.111997128,662.4250992,258.2308044,576.4072876
24 07 2018 10:10,5.886187077,587.2613214,256.7789917,491.1860046
24 07 2018 10:20,6.312503815,734.581188,260.4910889,642.9874878
24 07 2018 10:30,6.897912979,970.6871932,256.7044067,835.6021729
24 07 2018 10:40,7.571157932,1294.820297,267.1877136,1155.353027
24 07 2018 10:50,6.111453056,662.235163,273.1948853,638.637085
24 07 2018 11:00,6.451683998,787.2207246,263.3869019,737.0396118
24 07 2018 11:10,5.684082031,523.5464487,250.6726074,465.5140076
24 07 2018 11:20,4.863817215,303.2352938,243.9420013,269.2372131
24 07 2018 11:30,4.961048126,326.4877593,240.8114929,266.8045044
24 07 2018 11:40,4.553491116,233.4086176,243.6083984,204.0137024
24 07 2018 11:50,5.16034317,376.3895788,230.7859955,303.3720093
24 07 2018 12:00,4.848727226,299.6880282,222.8394928,262.5704956
24 07 2018 12:10,3.92929101,114.8238548,243.9487,93.41175842
24 07 2018 12:20,3.64833498,70.37377906,232.2926941,83.47062683
24 07 2018 12:30,3.086002111,19.34377662,247.4617004,30.60729027
24 07 2018 12:40,3.777592897,89.25502985,241.1042938,97.31304169
24 07 2018 12:50,3.496792078,51.641536,245.8471069,51.17282104
24 07 2018 13:00,2.970113039,0,268.185791,19.19309998
24 07 2018 13:10,3.074927092,18.84679246,254.311203,24.60482025
24 07 2018 13:20,2.447429895,0,251.2095947,3.469400883
24 07 2018 13:30,2.128489971,0,255.504303,0
24 07 2018 13:40,2.302162886,0,264.03479,0
24 07 2018 13:50,2.430072069,0,259.7901917,0
24 07 2018 14:00,2.961762905,0,252.7357941,0
24 07 2018 14:10,2.051691055,0,251.5321045,0
24 07 2018 14:20,2.833806992,0,271.5541077,0
24 07 2018 14:30,3.013729095,16.4544101,265.0855103,0
24 07 2018 14:40,3.159485102,23.13836307,262.7272949,0
24 07 2018 14:50,2.461833954,0,243.2359924,0
24 07 2018 15:00,2.280903101,0,227.6096039,0
24 07 2018 15:10,1.853618979,0,238.0225067,0
24 07 2018 15:20,1.011085987,0,252.3518066,0
24 07 2018 15:30,0.6601063013,0,257.9049988,0
24 07 2018 15:40,1.365919948,0,278.1622009,0
24 07 2018 15:50,1.898676991,0,287.0143127,0
24 07 2018 16:00,1.518916011,0,275.6737061,0
24 07 2018 16:10,2.213335037,0,300.9934998,0
24 07 2018 16:20,2.821408987,0,348.1315002,0
24 07 2018 16:30,2.904278994,0,354.8685913,0
24 07 2018 16:40,2.467307091,0,333.9762878,0
24 07 2018 16:50,4.264417171,173.7300431,338.3930969,21.68421936
24 07 2018 17:00,4.210528851,163.1129109,358.5763855,105.4123001
24 07 2018 17:10,3.932706118,115.4418519,4.019351006,70.57977295
24 07 2018 17:20,3.721441984,80.72442642,5.708288193,54.96242142
24 07 2018 17:30,4.383584023,197.7565432,11.25903034,140.9589996
24 07 2018 17:40,3.980258942,124.2408935,14.55994987,76.31271362
24 07 2018 17:50,4.361042023,193.1519693,9.641869545,132.9691925
24 07 2018 18:00,4.389658928,199.0023187,9.991437912,143.1790924
24 07 2018 18:10,3.793165922,91.71028392,8.238638878,56.99903107
24 07 2018 18:20,2.778728008,0,11.84990025,0.6109982133
24 07 2018 18:30,3.564228058,59.52356195,350.3482056,0
24 07 2018 18:40,3.646285057,70.09587183,359.4490051,33.83646011
24 07 2018 18:50,3.710496902,79.12036875,1.519745946,53.19910812
24 07 2018 19:00,3.402426004,41.83336726,15.60521984,8.375131607
24 07 2018 19:10,2.459580898,0,10.20333958,0
24 07 2018 19:20,2.233846903,0,7.764324188,0
24 07 2018 19:30,2.702536106,0,10.98134995,0
24 07 2018 19:40,2.955686092,0,352.9094849,0
24 07 2018 19:50,3.507690907,52.86611353,347.8340149,0
24 07 2018 20:00,3.946758986,118.0044937,354.0844116,43.38993073
24 07 2018 20:10,3.308115005,33.4544687,358.2525024,26.39460945
24 07 2018 20:20,2.690892935,0,10.95335007,0
24 07 2018 20:30,2.694880009,0,39.8946991,0
24 07 2018 20:40,3.550494909,57.85940871,61.45306015,0
24 07 2018 20:50,2.927615881,0,74.41812134,0
24 07 2018 21:00,3.034593105,17.202714,53.34222031,0
24 07 2018 21:10,3.073070049,18.76538015,54.32659912,0
24 07 2018 21:20,3.277177095,31.01583843,45.49417114,0
24 07 2018 21:30,3.534329891,55.93923113,38.27692032,0
24 07 2018 21:40,2.681510925,0,42.0329895,0
24 07 2018 21:50,2.532253981,0,26.10996056,0
24 07 2018 22:00,2.009645939,0,34.66796112,0
24 07 2018 22:10,1.871322989,0,21.64878082,0
24 07 2018 22:20,1.421062946,0,67.3033371,0
24 07 2018 22:30,0.9335572124,0,85.99671936,0
24 07 2018 22:40,0.8345504999,0,69.01567841,0
24 07 2018 22:50,0.9265497923,0,11.90709972,0
24 07 2018 23:00,0.6211469769,0,347.0759888,0
24 07 2018 23:10,0.6024168134,0,262.8966064,0
24 07 2018 23:20,0.6148247719,0,241.4539948,0
24 07 2018 23:30,1.080301046,0,219.2666016,0
24 07 2018 23:40,1.545341015,0,221.7313995,0
24 07 2018 23:50,2.141210079,0,209.1981049,0
25 07 2018 00:00,2.824188948,0,193.5522003,0
25 07 2018 00:10,2.494317055,0,196.4479065,0
25 07 2018 00:20,1.481528997,0,187.7012939,0
25 07 2018 00:30,1.281175971,0,287.0664978,0
25 07 2018 00:40,2.446571112,0,274.9660034,0
25 07 2018 00:50,2.43442893,0,241.5679932,0
25 07 2018 01:00,2.897878885,0,244.8361053,0
25 07 2018 01:10,2.895493031,0,249.2487946,0
25 07 2018 01:20,3.097069979,19.86004578,253.7713013,0
25 07 2018 01:30,3.653438091,71.06852605,247.8621063,0
25 07 2018 01:40,2.544751883,0,247.6228027,0
25 07 2018 01:50,3.593897104,63.22180897,264.9486084,7.935928822
25 07 2018 02:00,3.838485003,99.07608804,268.7120972,59.14414978
25 07 2018 02:10,4.212685108,163.5348758,278.2043152,113.7669983
25 07 2018 02:20,5.356305122,428.5975285,281.834198,315.0031128
25 07 2018 02:30,4.803410053,289.1320936,278.0369873,223.6473999
25 07 2018 02:40,4.436573029,208.6936841,274.3539124,154.2940063
25 07 2018 02:50,4.826609135,294.5178884,275.561615,216.0408936
25 07 2018 03:00,5.307188988,415.2062938,279.0194092,342.949585
25 07 2018 03:10,5.379224777,434.9183647,279.4088135,359.8705139
25 07 2018 03:20,5.124911785,367.2895984,285.1437988,294.3442078
25 07 2018 03:30,4.838212967,297.2259833,286.5147095,265.052887
25 07 2018 03:40,4.878211021,306.6341055,299.351593,246.2675018
25 07 2018 03:50,3.033804893,17.17317826,310.4920044,17.5331707
25 07 2018 04:00,3.872003078,104.735248,263.3927917,92.9935379
25 07 2018 04:10,5.907660007,594.2766832,183.1448059,779.1704102
25 07 2018 04:20,3.237096071,28.08423804,143.5653992,117.4104004
25 07 2018 04:30,3.592955112,63.10222483,263.6286926,46.12384033
25 07 2018 04:40,3.654963017,71.27694077,268.9088135,58.21849823
25 07 2018 04:50,3.430824041,44.63511769,291.5244141,24.7055397
25 07 2018 05:00,4.124783039,146.5208885,263.8800964,103.7668991
25 07 2018 05:10,4.705840111,266.8867324,249.0753937,181.8432007
25 07 2018 05:20,4.298030853,180.429479,252.254303,132.6661987
25 07 2018 05:30,4.538499832,230.1935852,243.5251007,164.863205
25 07 2018 05:40,3.744443893,84.15794143,241.9703064,65.46582031
25 07 2018 05:50,4.135002136,148.4793926,262.1538086,112.771698
25 07 2018 06:00,5.013975143,339.4402651,265.0362854,273.1383057
25 07 2018 06:10,4.688924789,263.0954494,259.6824036,184.4010925
25 07 2018 06:20,3.697379112,77.22314169,257.5086975,60.43257141
25 07 2018 06:30,3.359843969,37.8740216,263.6846924,21.49081993
25 07 2018 06:40,3.686652899,75.69226903,255.8955994,51.35293961
25 07 2018 06:50,3.041732073,17.4747516,263.879303,26.43956947
25 07 2018 07:00,3.986752033,125.4704311,264.1170044,97.05335999
25 07 2018 07:10,4.020855904,126.8818499,254.0428009,81.76618958
25 07 2018 07:20,3.780879021,89.76989226,247.8173065,46.00764847
25 07 2018 07:30,3.698862076,77.43624251,252.6589966,44.91580963
25 07 2018 07:40,3.384537935,40.13476782,249.1289978,7.909887791
25 07 2018 07:50,3.595607042,63.43924526,253.2120056,0
25 07 2018 08:00,4.518214226,225.8650211,261.7249146,175.0946045
25 07 2018 08:10,4.611725807,246.0302001,262.2521973,194.6613007
25 07 2018 08:20,4.031890869,128.9435977,269.4552002,153.7182007
25 07 2018 08:30,4.829755783,295.2513117,275.5292969,225.4467926
25 07 2018 08:40,4.764618874,280.2101225,263.9056091,230.577301
25 07 2018 08:50,4.18185091,157.5231407,262.6875,141.8085022
25 07 2018 09:00,4.18820715,158.7585084,279.9670105,132.3981934
25 07 2018 09:10,4.649102211,254.244231,276.6388855,188.2360992
25 07 2018 09:20,3.779664993,89.57947993,268.521698,92.69035339
25 07 2018 09:30,3.753074884,85.46813882,261.0799866,75.63587952
25 07 2018 09:40,3.872119904,104.755287,263.0884094,93.17434692
25 07 2018 09:50,2.779755116,0,276.2691956,14.9331398
25 07 2018 10:00,3.042629957,17.50954369,270.6643066,17.66836929
25 07 2018 10:10,2.430042982,0,255.6808929,0
25 07 2018 10:20,2.183126926,0,248.4302979,0
25 07 2018 10:30,2.188734055,0,289.6724854,0
25 07 2018 10:40,3.101226091,20.05897265,309.291687,0
25 07 2018 10:50,2.167448044,0,302.4549866,0
25 07 2018 11:00,1.667422056,0,310.0651855,0
25 07 2018 11:10,1.874425054,0,305.3016968,0
25 07 2018 11:20,1.159502029,0,307.832489,0
25 07 2018 11:30,1.74783504,0,311.3078918,0
25 07 2018 11:40,2.448585033,0,324.0441895,0
25 07 2018 11:50,2.023180962,0,312.2576904,0
25 07 2018 12:00,1.650205016,0,290.9796143,0
25 07 2018 12:10,1.705551982,0,292.8033142,0
25 07 2018 12:20,1.696789026,0,323.6159973,0
25 07 2018 12:30,2.321707964,0,313.2854919,0
25 07 2018 12:40,1.406748056,0,301.0480042,0
25 07 2018 12:50,1.754634976,0,307.4757996,0
25 07 2018 13:00,1.610532999,0,299.2604065,0
25 07 2018 13:10,2.204296112,0,315.0942993,0
25 07 2018 13:20,1.910447001,0,300.5310974,0
25 07 2018 13:30,1.392145991,0,321.0458984,0
25 07 2018 13:40,2.734441042,0,330.7817993,0
25 07 2018 13:50,1.882138968,0,335.0775146,0
25 07 2018 14:00,1.79677701,0,343.7207947,0
25 07 2018 14:10,1.252434015,0,331.5137939,0
25 07 2018 14:20,1.166232944,0,323.7344055,0
25 07 2018 14:30,1.041056991,0,311.297699,0
25 07 2018 14:40,0.8453273177,0,335.5486145,0
25 07 2018 14:50,0.7700797915,0,299.5703125,0
25 07 2018 15:00,1.094812989,0,346.9721985,0
25 07 2018 15:10,1.492447019,0,5.050529003,0
25 07 2018 15:20,1.413735986,0,358.631012,0
25 07 2018 15:30,1.964740992,0,351.5085144,0
25 07 2018 15:40,1.659155011,0,349.6353149,0
25 07 2018 15:50,1.373355031,0,25.45853043,0
25 07 2018 16:00,1.366222024,0,33.35776901,0
25 07 2018 16:10,0.4245167077,0,276.1174011,0
25 07 2018 16:20,0.7244970798,0,286.6954956,0
25 07 2018 16:30,1.434741974,0,291.6111145,0
25 07 2018 16:40,1.816609979,0,285.4714966,0
25 07 2018 16:50,1.621024013,0,303.1524048,0
25 07 2018 17:00,1.820006967,0,295.0491028,0
25 07 2018 17:10,2.322834015,0,320.1629944,0
25 07 2018 17:20,1.455932975,0,308.3046875,0
25 07 2018 17:30,1.414783955,0,310.4728088,0
25 07 2018 17:40,1.800559044,0,335.9562988,0
25 07 2018 17:50,1.781689048,0,332.5953064,0
25 07 2018 18:00,1.654934049,0,346.6304932,0
25 07 2018 18:10,2.172683954,0,349.4148865,0
25 07 2018 18:20,2.039470911,0,328.2051086,0
25 07 2018 18:30,1.327002048,0,305.1611023,0
25 07 2018 18:40,1.868054032,0,282.3808899,0
25 07 2018 18:50,1.914803982,0,281.3566895,0
25 07 2018 19:00,1.679937959,0,305.068512,0
25 07 2018 19:10,2.172744036,0,299.3945007,0
25 07 2018 19:20,2.003339052,0,292.7013855,0
25 07 2018 19:30,2.245695114,0,289.2485046,0
25 07 2018 19:40,2.608743906,0,274.2612915,0
25 07 2018 19:50,2.622081041,0,267.5733032,0
25 07 2018 20:00,3.133826017,21.71518479,269.8308105,0
25 07 2018 20:10,2.95836997,0,269.9179993,0
25 07 2018 20:20,3.546602964,57.39327892,275.6478882,0
25 07 2018 20:30,3.370788097,38.86392417,275.2372131,11.34584045
25 07 2018 20:40,3.971313953,122.5581102,275.5958862,69.89766693
25 07 2018 20:50,3.55991292,58.99741168,269.4814148,36.00297165
25 07 2018 21:00,3.784205914,90.29290242,268.0058899,45.52888107
25 07 2018 21:10,4.25911808,172.6793381,275.8033142,124.7469025
25 07 2018 21:20,4.353404045,191.5982081,273.454895,134.5877991
25 07 2018 21:30,4.488584995,219.5874305,277.3454895,163.2707062
25 07 2018 21:40,4.403007984,201.7471292,279.8570862,152.5545044
25 07 2018 21:50,4.22042799,165.0520544,284.6311951,123.2526016
25 07 2018 22:00,4.102316856,142.2327867,286.2814026,101.0363007
25 07 2018 22:10,4.056655884,133.5906588,283.538208,73.50576782
25 07 2018 22:20,4.019011021,126.537688,273.8876038,68.91925812
25 07 2018 22:30,4.010066032,124.8711546,280.1647034,75.32967377
25 07 2018 22:40,2.879105091,0,267.4172058,8.026810646
25 07 2018 22:50,3.045783043,17.63274433,268.1036072,0
25 07 2018 23:00,3.317087889,34.19039077,268.9171143,0
25 07 2018 23:10,3.575948954,60.96774229,273.307312,4.880134106
25 07 2018 23:20,4.415565014,204.3383376,273.5645142,150.7416992
25 07 2018 23:30,4.216144085,164.2122675,272.8638,103.9023972
25 07 2018 23:40,4.219059944,164.7837706,278.536499,108.7237015
25 07 2018 23:50,3.816735983,95.50016471,277.9753113,65.18958282
26 07 2018 00:00,3.707246065,78.64763382,276.8395081,44.65758896
26 07 2018 00:10,3.264626026,30.07018753,272.8988953,10.3508997
26 07 2018 00:20,2.705131054,0,276.7817078,-0.01960005052
26 07 2018 00:30,3.277220011,31.01911509,283.7994995,0
26 07 2018 00:40,3.45538497,47.16235668,284.3670044,0
26 07 2018 00:50,2.56772089,0,280.1983032,0
26 07 2018 01:00,2.703807116,0,295.5840149,0
26 07 2018 01:10,3.026441097,16.90204564,294.6572876,0
26 07 2018 01:20,2.74873209,0,286.806488,0
26 07 2018 01:30,2.335386992,0,283.4176025,0
26 07 2018 01:40,2.207851887,0,294.0776978,0
26 07 2018 01:50,1.882256985,0,296.063385,0
26 07 2018 02:00,2.125868082,0,314.3548889,0
26 07 2018 02:10,2.196821928,0,309.2443848,0
26 07 2018 02:20,1.691943049,0,290.6589966,0
26 07 2018 02:30,2.303220987,0,299.085907,0
26 07 2018 02:40,1.915359974,0,273.6080933,0
26 07 2018 02:50,2.075525999,0,260.6668091,0
26 07 2018 03:00,1.851773977,0,253.0233002,0
26 07 2018 03:10,1.981158018,0,291.3125916,0
26 07 2018 03:20,1.934798002,0,272.0107117,0
26 07 2018 03:30,2.157335997,0,266.4122925,0
26 07 2018 03:40,2.108082056,0,266.2478027,0
26 07 2018 03:50,1.867918968,0,276.4809875,0
26 07 2018 04:00,2.000174999,0,284.6340942,0
26 07 2018 04:10,2.488082886,0,273.0297852,0
26 07 2018 04:20,2.416564941,0,262.8902893,0
26 07 2018 04:30,1.881458998,0,248.0843048,0
26 07 2018 04:40,1.245738983,0,271.3395996,0
26 07 2018 04:50,2.857141972,0,270.6799011,0
26 07 2018 05:00,1.977851033,0,276.5367126,0
26 07 2018 05:10,2.52026391,0,253.8173981,0
26 07 2018 05:20,2.428113937,0,245.3345947,0
26 07 2018 05:30,2.77069211,0,230.0146027,0
26 07 2018 05:40,1.565932035,0,246.9013062,0
26 07 2018 05:50,1.490183949,0,257.6813965,0
26 07 2018 06:00,1.332738996,0,284.6281128,0
26 07 2018 06:10,1.264029026,0,287.2532043,0
26 07 2018 06:20,0.9962850213,0,242.460907,0
26 07 2018 06:30,1.121580958,0,279.1452026,0
26 07 2018 06:40,1.605875015,0,266.9584961,0
26 07 2018 06:50,1.41494,0,274.7858887,0
26 07 2018 07:00,1.456377029,0,314.0711975,0
26 07 2018 07:10,1.082540989,0,314.7474976,0
26 07 2018 07:20,1.406996965,0,315.1983032,0
26 07 2018 07:30,1.477174997,0,304.4711914,0
26 07 2018 07:40,1.956467032,0,296.1611023,0
26 07 2018 07:50,1.876786947,0,306.6648865,0
26 07 2018 08:00,1.840031028,0,285.2670898,0
26 07 2018 08:10,2.252942085,0,316.0934143,0
26 07 2018 08:20,2.321016073,0,318.8543091,0
26 07 2018 08:30,1.207869053,0,299.9981995,0
26 07 2018 08:40,1.744894981,0,309.0523987,0
26 07 2018 08:50,1.815922022,0,319.7394104,0
26 07 2018 09:00,3.206963062,26.04951473,332.114502,0
26 07 2018 09:10,3.427787066,44.32932797,340.5766907,0
26 07 2018 09:20,3.324512005,34.80902746,10.96453953,14.56612015
26 07 2018 09:30,1.962113023,0,10.05543995,0.4736669958
26 07 2018 09:40,2.183512926,0,35.87982178,0
26 07 2018 09:50,2.930354118,0,35.92350006,0
26 07 2018 10:00,2.908844948,0,8.823874474,0
26 07 2018 10:10,1.925868034,0,35.53134918,0
26 07 2018 10:20,1.988304973,0,10.29695988,0
26 07 2018 10:30,1.967010021,0,346.875885,0
26 07 2018 10:40,2.639662981,0,359.4487915,0
26 07 2018 10:50,3.001940966,16.06241229,357.9367981,0
26 07 2018 11:00,2.465523958,0,21.10195923,0
26 07 2018 11:10,2.37046504,0,15.85426044,0
26 07 2018 11:20,2.0791049,0,20.4922905,0
26 07 2018 11:30,1.38994503,0,59.58224869,0
26 07 2018 11:40,1.932499051,0,12.7850399,0
26 07 2018 11:50,2.203885078,0,19.6600399,0
26 07 2018 12:00,2.580287933,0,23.40950012,0
26 07 2018 12:10,2.294378042,0,19.68022919,0
26 07 2018 12:20,2.346895933,0,19.78237915,0
26 07 2018 12:30,2.883991957,0,15.56431007,0
26 07 2018 12:40,3.223884106,27.1742188,17.96302986,0
26 07 2018 12:50,2.809022903,0,50.65192032,0
26 07 2018 13:00,2.670295954,0,40.02835846,0
26 07 2018 13:10,3.003495932,16.11284754,36.7053299,0
26 07 2018 13:20,3.494000912,51.33098124,43.56428909,17.51086998
26 07 2018 13:30,4.701126099,265.828258,66.38408661,203.8034973
26 07 2018 13:40,4.785961151,285.1059779,60.95936966,223.5424957
26 07 2018 13:50,4.66686821,258.1802033,60.10126877,215.3255005
26 07 2018 14:00,4.478740215,217.5132304,47.94709015,179.0592041
26 07 2018 14:10,4.589764118,241.2453186,32.04375076,225.3238983
26 07 2018 14:20,4.253650188,171.5967025,30.30728912,139.5912933
26 07 2018 14:30,3.626801014,67.48799333,45.77865982,66.50093079
26 07 2018 14:40,4.089090824,139.7195263,54.81238174,101.3865967
